短信类型,状态,已读,协议,主题,联系人,时间,呼叫中心,短信内容
收件箱,0,1,0,,`1001016,2017-05-22 09:28:36,,"快到月底了，流量还够吗？备上湖南联通流量快餐包走遍省内都不慌，短信直接回复“7599”订购5元包1GB省内流量，“7999”订购10元包3GB省内流量，即订即用，流量当天23:59:59前有效，每天可订购十次。【湖南联通】"
收件箱,0,1,0,,`1001016,2017-08-20 10:13:13,,"企鹅影视出品古装穿越爱情网络剧《双世宠妃》追了吗？湖南联通流量快餐包为您追剧提供充足流量，短信直接回复“7599”订购5元包1GB省内流量，“7999”订购10元包3GB省内流量，即订即用，流量当天23:59:59前有效，每天可订购十次。【湖南联通】观看地址： http://u.10010.cn/qAaxd "
收件箱,0,1,0,,`1001016,2017-08-22 09:56:39,,"湖南再热两天欢送“秋老虎”，23日全省迎来降雨天气，湖南联通流量快餐包提醒您可以定量喝一些绿豆汤、酸梅汤、莲子粥等食物，帮助驱赶身体的热气，同时还要多吃水果，补充身体所需的维生素，避免上火。短信直接回复“7599”订购5元包1GB省内流量，“7999”订购10元包3GB省内流量，即订即用，流量当天23:59:59前有效，每天可订购十次。【湖南联通】"
收件箱,0,1,0,,`1001016,2017-08-09 10:55:31,,"《战狼2》能大火，有情怀的故事最动人，没看电影的盆友先订个湖南联通流量快餐包去看看电影预告吧，短信直接回复“7599”订购5元包1GB省内流量，“7999”订购10元包3GB省内流量，即订即用，流量当天23:59:59前有效，每天可订购十次。【湖南联通】观看地址： http://u.10010.cn/qAaWN "
收件箱,0,1,0,,`1001016,2017-08-04 16:15:11,,"《鬼吹灯之黄皮子坟》每周免费更新三集，追吧。。湖南联通流量快餐包为您追剧提供充足流量，短信直接回复“7599”订购5元包1GB省内流量，“7999”订购10元包3GB省内流量，即订即用，流量当天23:59:59前有效，每天可订购十次。【湖南联通】观看地址： http://u.10010.cn/qAavq "
收件箱,0,1,0,,`1001016,2017-07-29 11:38:07,,"腾讯视频独播的《鬼吹灯之黄皮子坟》每周免费更新三集，约不？湖南联通流量快餐包月底为你提供大流量，短信直接回复“7599”订购5元包1GB省内流量，“7999”订购10元包3GB省内流量，即订即用，流量当天23:59:59前有效，每天可订购十次。【湖南联通】观看地址： http://u.10010.cn/qAavq "
收件箱,0,1,0,,`1001016,2017-07-31 09:46:46,,"月底最后一天没流量了？不要慌！短信直接回复“7599”订购5元包1GB省内流量，“7999”订购10元包3GB省内流量，即订即用，流量当天23:59:59前有效，每天可订购十次。【湖南联通】"
收件箱,0,1,0,,`1001016,2017-07-23 10:43:34,,"本周持续高温，湖南联通流量快餐包提醒您注意防暑降温，定时饮水，多吃含水量高的蔬菜水果，避免剧烈运动。短信直接回复“7599”订购5元包1GB省内流量，“7999”订购10元包3GB省内流量，即订即用，流量当天23:59:59前有效，每天可订购十次。【湖南联通】"
收件箱,0,1,0,,`1001016,2017-07-20 10:22:21,,"夏季喝水有讲究，抓住三个黄金段，湖南联通流量快餐包提醒您夏季养生。短信直接回复“7599”订购5元包1GB省内流量，“7999”订购10元包3GB省内流量，即订即用，流量当天23:59:59前有效，每天可订购十次。【湖南联通】传送门： http://u.10010.cn/qAaUv "
收件箱,0,1,0,,`1001016,2017-07-17 10:01:41,,"月中了，流量还够用吗？湖南联通流量快餐包专治流量不够用的恐慌。短信直接回复“7599”订购5元包1GB省内流量，“7999”订购10元包3GB省内流量，即订即用，流量当天23:59:59前有效，每天可订购十次。【湖南联通】"
收件箱,0,1,0,,`1001016,2017-07-14 10:31:08,,"湖南联通流量快餐包提醒您已经进入初伏，伏天养生牢记六件事：别贪凉、饮食开胃、身体祛湿、“低调”运动、早起午补觉、温水澡。短信直接回复“7599”订购5元包1GB省内流量，“7999”订购10元包3GB省内流量，即订即用，流量当天23:59:59前有效，每天可订购十次。【湖南联通】"
收件箱,0,1,0,,`1001016,2017-07-11 10:07:01,,"湖南联通流量快餐包专治流量不够用，短信直接回复“7599”订购5元包1GB省内流量，“7999”订购10元包3GB省内流量，即订即用，流量当天23:59:59前有效，每天可订购十次。【湖南联通】"
收件箱,0,1,0,,`1001016,2017-07-08 14:49:06,,"由靳东、马伊琍、袁泉联袂演出的最新热剧《我的前半生》追了吗？湖南联通流量快餐包助您随时随地追剧，短信直接回复“7599”订购5元包1GB省内流量，“7999”订购10元包3GB省内流量，即订即用，流量当天23:59:59前有效，每天可订购十次。【湖南联通】传送门： http://u.10010.cn/qAaUE "
收件箱,0,1,0,,`1001016,2017-07-07 10:16:17,,"湖南联通流量快餐包与周末最配，让您安心的随时随地刷流量，短信直接回复“7599”订购5元包1GB省内流量，“7999”订购10元包3GB省内流量，即订即用，流量当天23:59:59前有效，每天可订购十次。【湖南联通】"
收件箱,0,1,0,,`1001016,2017-05-25 11:14:57,,"湖南一大批机关事业单位招考，752个都是好岗位，湖南联通快餐包和您一起关注，记得转给有需要的人，短信直接回复“7599”订购5元包1GB省内流量，“7999”订购10元包3GB省内流量，即订即用，流量当天23:59:59前有效，每天可订购十次。【湖南联通】新闻链接： http://u.10010.cn/qAaSx "
收件箱,0,1,0,,`1001016,2017-05-27 13:45:39,,"端午三天包只剩1天预定了！12元包5GB省内流量（流量5月28日00:00:00-5月30日23:59:59有效，流量生效同时还赠送7天腾讯视频会员），短信直接回复“7955”或戳 http://u.10010.cn/qAaSt 即可预定。月末流量不够用还可订流量快餐包，短信直接回复“7599”订购5元包1GB省内流量，“7999”订购10元包3GB省内流量，即订即用，流量当天23:59:59前有效。【湖南联通】"
收件箱,0,1,0,,`1001016,2017-05-28 11:11:12,,"端午小长假开始了，订个端午三天包省内游都不怕流量不够了。12元包5GB省内流量（流量5月28日00:00:00-5月30日23:59:59有效，流量生效同时还赠送7天腾讯视频会员），短信直接回复“7955”或戳 http://u.10010.cn/qAaSt 即可订购。【湖南联通】"
收件箱,0,1,0,,`1001016,2017-05-09 10:23:18,,"40岁的帅哥马克龙当选法国总统，对中国有啥影响，湖南联通流量快餐包和您一起关注，短信直接回复“7599”订购5元包1GB省内流量，“7999”订购10元包3GB省内流量，即订即用，流量当天23:59:59前有效，每天可订购十次。【湖南联通】新闻链接： http://u.10010.cn/qAaRM "
收件箱,0,1,0,,`1001016,2017-05-14 10:11:31,,"今天是母亲节，湖南联通流量快餐包祝福妈妈们健康快乐！来不及回家陪伴妈妈的，跟她们来个微信“视频聊天”吧，短信直接回复“7599”订购5元包1GB省内流量，“7999”订购10元包3GB省内流量，即订即用，流量当天23:59:59前有效，每天可订购十次。【湖南联通】"
收件箱,0,1,0,,`1001016,2017-05-18 10:14:22,,"马云重回中国内地首富宝座！湖南联通流量快餐包带你看看他还说了哪些扎心的话？短信直接回复“7599”订购5元包1GB省内流量，“7999”订购10元包3GB省内流量，即订即用，流量当天23:59:59前有效，每天可订购十次。【湖南联通】新闻链接： http://u.10010.cn/qAaS1 "
收件箱,0,1,0,,`1001016,2017-04-19 10:13:48,,"湖南联通流量快餐包带你围观86版《西游记》选角儿那些事，短信直接回复“7599”订购5元包1GB省内流量，“7999”订购10元包3GB省内流量，即订即用，流量当天23:59:59前有效，每天可订购十次。【湖南联通】 奉上新闻链接： http://u.10010.cn/qAaQh "
收件箱,0,1,0,,`1001016,2017-04-20 13:47:40,,"看完这些你就知道，用手机上网如何又快又便宜，湖南联通流量快餐包与您一同了解，短信直接回复“7599”订购5元包1GB省内流量，“7999”订购10元包3GB省内流量，即订即用，流量当天23:59:59前有效，每天可订购十次。【湖南联通】传送门： http://u.10010.cn/qAaQK "
收件箱,0,1,0,,`1001016,2017-04-22 11:29:07,,"热爆的《人民的名义》看了吗？快订个湖南联通快餐包刷起来，短信直接回复“7599”订购5元包1GB省内流量，“7999”订购10元包3GB省内流量，即订即用，流量当天23:59:59前有效，每天可订购十次。【湖南联通】 视频地址： http://u.10010.cn/qAaQc "
收件箱,0,1,0,,`1001016,2017-04-27 11:35:34,,"湖南联通五一劳动节三天包可以预定了！12元包3GB省内流量（流量有效期：4月29日00:00:00-5月1日23:59:59）同时还赠送7天腾讯视频会员，短信直接回复“7951”或戳 http://u.10010.cn/qAaQw 即可预定。月末流量不够用还可订流量快餐包，短信直接回复“7599”订购5元包1GB省内流量，“7999”订购10元包3GB省内流量，即订即用，流量当天23:59:59前有效。【湖南联通】"
收件箱,0,1,0,,`1001016,2017-04-28 11:37:24,,"赶快为五一小长假订个包，月底也无流量压力！12元包3GB省内流量（流量有效期：4月29日00:00:00-5月1日23:59:59）同时还赠送7天腾讯视频会员，短信直接回复“7951”或戳 http://u.10010.cn/qAaQw 即可预定。月末流量不够用还可订流量快餐包，短信直接回复“7599”订购5元包1GB省内流量，即订即用，流量当天23:59:59前有效。【湖南联通】"
收件箱,0,1,0,,`1001016,2017-05-01 12:35:14,,"抓住小长假的尾巴，刷刷剧休闲一下吧，12元包3GB省内流量（流量有效期：4月29日00:00:00-5月1日23:59:59）同时还赠送7天腾讯视频会员，短信直接回复“7951”或戳 http://u.10010.cn/qAaQw 即可订购。月末流量不够用还可订流量快餐包，短信直接回复“7599”订购5元包1GB省内流量，即订即用，流量当天23:59:59前有效。【湖南联通】"
收件箱,0,1,0,,`1001016,2017-04-07 12:00:56,,"最火最热的电视剧《人民的名义》你看了吗？湖南联通快餐包助你周末随时随地刷剧，短信直接回复“7599”订购5元包1GB省内流量“7999”订购10元包3GB省内流量，即订即用，流量当天23:59:59前有效，每天可订购十次。【湖南联通】 腾讯视频： https://v.qq.com/x/cover/p69wlzli02uqwms/c00231h58yj.html *(-%@"
收件箱,0,1,0,,`1001016,2017-04-11 10:15:16,,"习大大与特朗普首次会晤圆满成功， 这些成果不可不知，快带上湖南联通流量快餐包了解吧，短信直接回复“7599”订购5元包1GB，“7999”订购10元包3GB省内流量，即订即用，流量当天23:59:59前有效，每天可订购十次。【湖南联通】新闻地址： http://wo.hn165.com/u/YV3aym "
收件箱,0,1,0,,`1001016,2017-04-16 19:31:04,,"医疗、教育……国务院@你，别错过本周6件民生大事，带上湖南联通流量快餐包一一了解吧，短信直接回复“7599”订购5元包1GB省内流量，“7999”订购10元包3GB省内流量，即订即用，流量当天23:59:59前有效，每天可订购十次。【湖南联通】 传送门： http://u.10010.cn/qAaQD "
收件箱,0,1,0,,`1001016,2017-04-02 10:39:23,,"清明小长假三天湖南省内以晴天和多云为主，带上湖南联通省内流量快餐包来一场说走就走的短途旅行吧！短信直接回复“7599”订购5元包1GB省内流量，“7999”订购10元包3GB省内流量，即订即用，流量当天23:59:59前有效，每天可订购十次。【湖南联通】"
收件箱,0,1,0,,`1001016,2017-02-27 11:09:51,,"奥斯卡大热门《爱乐之城》真的有那么好吗？湖南联通省内流量快餐包与您一起来看看，短信直接回复“7599”订购5元包1GB，“7999”订购10元包3GB省内流量，即订即用，流量当天23:59:59前有效，每天可订购十次。【湖南联通】文章链接： http://g.hn165.com/IsRs30 "
收件箱,0,1,0,,`1001016,2017-02-17 10:42:29,,"格力手机“只打雷不下雨”？董明珠的手机梦碎了一地，湖南联通省内流量快餐包与您一同了解详情，短信直接回复“7599”订购5元包1GB，“7999”订购10元包3GB省内流量，即订即用，流量当天23:59:59前有效，每天可订购十次。【湖南联通】传送门： http://g.hn165.com/B9Od6h "
收件箱,0,1,0,,`1001016,2017-02-21 10:03:37,,"5分钟看完30集《三生三世十里桃花》%^湖南联通省内流量快餐包与您一同观看，短信直接回复“7599”订购5元包1GB，“7999”订购10元包3GB省内流量，即订即用，流量当天23:59:59前有效，每天可订购十次。【湖南联通】视频链接： http://g.hn165.com/EYecro "
收件箱,0,1,0,,`1001016,2017-02-24 09:58:50,,"不带银行卡也能取钱，超实用功能，为您推荐超实用省内流量快餐包，短信直接回复“7599”订购5元包1GB，“7999”订购10元包3GB省内流量，即订即用，流量当天23:59:59前有效，每天可订购十次。【湖南联通】传送门： http://g.hn165.com/8ZEiGA "
收件箱,0,1,0,,`1001016,2017-02-10 10:04:45,,"追剧停不下来？湖南联通开运包伴您欢乐看剧，8GB省内流量仅需15元，还送腾讯视频7日会员，短信回复“79783”或戳链接 http://u.10010.cn/xnky3 订购，流量从订购当日至2月16日23:59:59前有效。另外还有快餐包供您选择，短信直接回复“7599”开通5元1GB省内流量，流量当天23:59:59前有效。【湖南联通】"
收件箱,0,1,0,,`1001016,2017-02-12 10:58:37,,"周末不想出门，只想躺在床上看剧？那您可能需要联通开运包，8GB省内流量仅需15元，还赠腾讯视频7日会员，短信回复“79783”或戳链接 http://u.10010.cn/xnky3 订购，流量从订购当日至2月16日23:59:59前有效。另外还有快餐包供您选择，短信直接回复“7599”开通5元1GB省内流量，流量当天23:59:59前有效。【湖南联通】"
收件箱,0,1,0,,`1001016,2017-02-14 10:28:59,,"又到一年“虐狗日”，湖南联通开运包为您的情人节添加色彩，8GB省内流量仅需15元，还送腾讯视频7日会员，有流量不怕虐，短信回复“79783”或戳链接 http://u.10010.cn/xnky3 订购，流量从订购当日至2月16日23:59:59前有效。另外还有快餐包供您选择，短信直接回复“7599”开通5元1GB省内流量，流量当天23:59:59前有效。【湖南联通】"
收件箱,0,1,0,,`1001016,2017-01-19 09:53:30,,"他是被FBI盯上的程序员，却创造了史上最经典游戏，湖南联通省内流量快餐包与您一同了解传奇，短信直接回复“7599”订购5元包1GB，“7999”订购10元包3GB省内流量，即订即用，流量当天23:59:59前有效，每天可订购十次。【湖南联通】链接在此： http://g.hn165.com/gbnLdM "
